,avg_rating,title,genres,release_year,relevant_tags,relevan_tags
2572,1.2496607869742198,Disaster Movie,Comedy,2008,"horrible, idiotic, pointless, stupid, stupid as hell, stupidity, lame","horrible, idiotic, pointless, stupid, stupid as hell, stupidity, lame"
2573,2.871857541899441,Babylon A.D.,Action|Adventure|Sci-Fi|Thriller,2008,"cyberpunk, future, futuristic, sci fi, sci-fi, scifi, technology","cyberpunk, future, futuristic, sci fi, sci-fi, scifi, technology"
2574,3.4864864864864864,Traitor,Crime|Drama|Thriller,2008,"prison escape, spying, terrorism","prison escape, spying, terrorism"
2575,2.361111111111111,College,Comedy,2008,college,college
2576,2.3716915995397008,"Spirit, The",Action|Comedy|Fantasy|Thriller,2008,"comic book, comics, graphic novel","comic book, comics, graphic novel"
2579,2.9005270092226616,Righteous Kill,Crime|Mystery|Thriller,2008,"murder, serial killer","murder, serial killer"
2581,2.993710691823899,Miracle at St. Anna,Drama|Mystery|War,2008,war,war
2582,3.2588002873563218,Eagle Eye,Action|Crime|Thriller|IMAX,2008,"man versus machine, secret service, spying, terrorism, technology","man versus machine, secret service, spying, terrorism, technology"
2583,3.3736908253037283,Nick and Norah's Infinite Playlist,Comedy|Drama|Romance,2008,"coming of age, teen, teen movie, teenager, teens","coming of age, teen, teen movie, teenager, teens"
2584,3.5856378233719894,Martyrs,Horror,2008,"blood, bloody, gore, gratuitous violence, gruesome, hard to watch, insanity, scary, violent, visceral, gory, violence","blood, bloody, gore, gratuitous violence, gruesome, hard to watch, insanity, scary, violent, visceral, gory, violence"
2585,3.5621584699453552,Gomorrah (Gomorra),Crime|Drama,2008,"crime, organized crime","crime, organized crime"
2586,1.7291666666666667,Alone in the Dark II,Action|Horror,2008,"horrible, lame","horrible, lame"
2587,3.3950691521346963,City of Ember,Adventure|Children|Sci-Fi,2008,"adventure, future, futuristic, scifi","adventure, future, futuristic, scifi"
2588,2.554920634920635,Max Payne,Action|Crime|Drama|Thriller,2008,video game,video game
2589,3.1938526409232133,Zack and Miri Make a Porno,Comedy|Drama|Romance,2008,funny,funny
2590,3.864631956912029,"Synecdoche, New York",Comedy|Drama,2008,"art house, artistic, confusing","art house, artistic, confusing"
2591,3.61353711790393,"Secret Life of Bees, The",Drama,2008,coming of age,coming of age
2592,3.2869565217391306,Flash of Genius,Drama,2008,"business, lawyer, true story, lawyers","business, lawyer, true story, lawyers"
2593,2.2373737373737375,"American Carol, An",Comedy|Fantasy,2008,"idiotic, politics","idiotic, politics"
2594,3.240863787375415,"Angus, Thongs and Perfect Snogging",Comedy|Romance,2008,"coming of age, teen, teen movie, teenagers, teens","coming of age, teen, teen movie, teenagers, teens"
2595,3.2071713147410357,Pride and Glory,Crime|Drama,2008,"crime, police, police corruption","crime, police, police corruption"
2597,3.187074829931973,Babylon 5: The Lost Tales - Voices in the Dark,Sci-Fi,2007,space,space
2598,3.6741629185407296,RocknRolla,Action|Crime,2008,"crime, heist, organized crime","crime, heist, organized crime"
2599,2.523076923076923,High School Musical 3: Senior Year,Musical,2008,"musical, teen, teen movie, teenager, teens, music","musical, teen, teen movie, teenager, teens, music"
2600,3.187572421784473,Madagascar: Escape 2 Africa,Action|Adventure|Animation|Children|Comedy|IMAX,2008,"animated, animation, computer animation","animated, animation, computer animation"
2601,3.2871587462082914,Blindness,Drama|Mystery|Romance|Thriller,2008,allegory,allegory
2602,3.6570833333333335,Changeling,Crime|Drama|Mystery,2008,"police, police corruption, police investigation, serial killer, true story","police, police corruption, police investigation, serial killer, true story"
2603,3.8286935104675894,Slumdog Millionaire,Crime|Drama|Romance,2008,"cinematography, imdb top 250, oscar, oscar (best picture)","cinematography, imdb top 250, oscar, oscar (best picture)"
2604,3.30095135347195,Quantum of Solace,Action|Adventure|Thriller,2008,"secret service, spies, spying","secret service, spies, spying"
2605,3.5312990580847723,Role Models,Comedy,2008,funny,funny
2606,3.517857142857143,Crows Zero (Kurôzu zero),Action,2007,violent,violent
2607,3.282828282828283,Christmas Story (Joulutarina),Children|Drama|Fantasy,2007,fairy tale,fairy tale
2608,2.744663382594417,Saw V,Crime|Horror|Thriller,2008,"gore, serial killer, gory, mindfuck","gore, serial killer, gory, mindfuck"
2609,3.2087264150943398,Sex Drive,Comedy,2008,"funny, teen, teen movie, teenager, teens","funny, teen, teen movie, teenager, teens"
2610,3.024390243902439,Soul Men,Comedy|Musical,2008,"music business, musicians, music","music business, musicians, music"
2611,3.6363636363636362,"Class, The (Entre les murs)",Drama,2008,"teacher, school","teacher, school"
2612,3.1993464052287583,Splinter,Action|Horror|Thriller,2008,gory,gory
2613,3.7151960784313727,Milk,Drama,2008,"political, politics, oscar, true story","political, politics, oscar, true story"
2614,3.8,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",Drama|War,2008,wartime,wartime
2615,3.773732718894009,Hunger,Drama,2008,"political, politics, prison, visceral","political, politics, prison, visceral"
2616,3.4659574468085106,Cadillac Records,Drama|Musical,2008,"music business, musicians, music","music business, musicians, music"
2617,2.762455516014235,Punisher: War Zone,Action|Crime|Drama|Thriller,2008,"violent, violence","violent, violence"
2618,2.8982035928143715,Shrek the Halls,Adventure|Animation|Comedy|Fantasy,2007,"animation, cartoon, fairy tale","animation, cartoon, fairy tale"
2620,3.6712062256809337,Wallace and Gromit in 'A Matter of Loaf and Death',Animation|Comedy,2008,"animation, stop-motion, claymation, stop motion","animation, stop-motion, claymation, stop motion"
2621,2.8085106382978724,Nothing Like the Holidays,Comedy|Drama|Romance,2008,fairy tale,fairy tale
2622,3.7605417481150516,Frost/Nixon,Drama,2008,"factual, political, political corruption, politics, true story","factual, political, political corruption, politics, true story"
2623,3.76461394185683,"Reader, The",Drama|Romance,2008,oscar,oscar
2624,3.7851063829787233,Sword of the Stranger (Sutorejia: Mukô hadan),Action|Adventure|Animation,2007,"animated, animation, anime","animated, animation, anime"
2625,3.468545994065282,Valkyrie,Drama|Thriller|War,2008,"true story, war, wartime","true story, war, wartime"
2627,3.5205992509363297,Ben X,Drama,2007,"bullying, video game","bullying, video game"
2628,3.4797979797979797,Loft,Crime|Drama|Mystery,2008,"murder, mystery, murder mystery","murder, mystery, murder mystery"
2629,4.089285714285714,Dear Zachary: A Letter to a Son About His Father,Documentary,2008,"crime, murder, narrated","crime, murder, narrated"
2630,3.2752918287937742,Wild Child,Drama|Romance,2008,"boarding school, teen, teen movie, teenager, teenagers, teens, school","boarding school, teen, teen movie, teenager, teenagers, teens, school"
2631,3.5844191096634095,Defiance,Drama|Thriller|War,2008,"true story, war, wartime","true story, war, wartime"
2632,3.414383561643836,Zeitgeist: Addendum,Documentary,2008,technology,technology
2633,3.84745288300056,Ponyo (Gake no ue no Ponyo),Adventure|Animation|Children|Fantasy,2008,"animation, anime, fairy tale, graphic design, oscar (best animated feature), studio ghibli","animation, anime, fairy tale, graphic design, oscar (best animated feature), studio ghibli"
2662,3.703056768558952,Freedom Writers,Drama,2007,"teacher, true story","teacher, true story"
2665,3.0212071778140293,Arthur and the Invisibles,Action|Children|Fantasy,2007,"adventure, animation, computer animation","adventure, animation, computer animation"
2666,2.642528735632184,"Messengers, The",Drama|Horror|Thriller,2007,scary,scary
2667,3.0199600798403194,"Astronaut Farmer, The",Drama,2007,"astronauts, nasa, space","astronauts, nasa, space"
2668,3.25,Tyler Perry's Daddy's Little Girls,Comedy|Romance,2007,lawyer,lawyer
2669,3.09490310591983,"Number 23, The",Drama|Mystery|Thriller,2007,mystery,mystery
2676,3.526217577906326,Ocean's Thirteen,Crime|Thriller,2007,"con artists, heist, entertaining, fun movie","con artists, heist, entertaining, fun movie"
2677,3.799041744685538,Stardust,Adventure|Comedy|Fantasy|Romance,2007,"adventure, fairy tale, fairy tales, mythology, good versus evil","adventure, fairy tale, fairy tales, mythology, good versus evil"
2678,3.4765625,Rocket Science,Comedy|Drama,2007,"coming-of-age, bullying, coming of age, teen, teen movie, teenager, teens","coming-of-age, bullying, coming of age, teen, teen movie, teenager, teens"
2679,3.2609223300970873,We Own the Night,Crime|Drama,2007,"police, undercover cop","police, undercover cop"
2680,3.659886853448276,"Assassination of Jesse James by the Coward Robert Ford, The",Crime|Drama|Western,2007,cinematography,cinematography
2681,2.698874660457897,Saw IV,Crime|Horror|Thriller,2007,"gore, gruesome, gory, mindfuck, serial killer","gore, gruesome, gory, mindfuck, serial killer"
2682,2.913173652694611,Lions For Lambs,Drama|Thriller|War,2007,"military, political, politics, war","military, political, politics, war"
2683,3.5628930817610063,XXY,Drama,2007,"coming-of-age, coming of age","coming-of-age, coming of age"
2685,3.58974358974359,"Goodbye Bafana (Color of Freedom, The)",Drama|War,2007,"prison, true story","prison, true story"
2687,2.8161764705882355,Redacted,Action|Crime|Drama|War,2007,military,military
2688,3.2222222222222223,Cassandra's Dream,Crime|Drama|Thriller,2007,murder,murder
2689,2.7091836734693877,"Welcome Home, Roscoe Jenkins",Comedy,2008,funny,funny
2690,4.1875392125357696,"Dark Knight, The",Action|Crime|Drama|IMAX,2008,"comic book, comic book adaption, imdb top 250, masterpiece, violent","comic book, comic book adaption, imdb top 250, masterpiece, violent"
2691,3.421361502347418,Inside (À l'intérieur),Horror|Thriller,2007,"blood, bloody, gore, insanity, gory, violent, visceral, violence","blood, bloody, gore, insanity, gory, violent, visceral, violence"
2692,3.2909585316111487,"Forbidden Kingdom, The",Action|Adventure|Comedy|Fantasy,2008,mythology,mythology
2694,3.662062615101289,"Bigger, Stronger, Faster*",Documentary,2008,politics,politics
2695,3.7540983606557377,Boy A,Crime|Drama,2007,"crime, murder, violent, bullying, coming of age","crime, murder, violent, bullying, coming of age"
2696,3.5591397849462365,"Children of Huang Shi, The",Drama|War,2008,"true story, war","true story, war"
2698,3.6532608695652176,Felon,Crime|Drama,2008,"prison escape, prison, violence","prison escape, prison, violence"
2699,2.6223776223776225,Hell Ride,Action|Drama|Thriller,2008,violence,violence
2700,3.054849639983058,Star Wars: The Clone Wars,Action|Adventure|Animation|Sci-Fi,2008,"adventure, animation, clones, robots, space, war","adventure, animation, clones, robots, space, war"
2701,2.4806949806949805,Mutant Chronicles,Action|Adventure|Sci-Fi,2008,"future, futuristic, mutants, sci fi, sci-fi, science fiction, scifi, weapons","future, futuristic, mutants, sci fi, sci-fi, science fiction, scifi, weapons"
2702,3.3766233766233764,Somers Town,Drama,2008,coming of age,coming of age
2703,3.0258620689655173,Boot Camp,Thriller,2007,teenager,teenager
2704,3.268885788319713,Bolt,Action|Adventure|Animation|Children|Comedy,2008,"animated, animation, cartoon, computer animation, oscar (best animated feature)","animated, animation, cartoon, computer animation, oscar (best animated feature)"
2706,2.8053206483439044,"Day the Earth Stood Still, The",Drama|Sci-Fi|Thriller|IMAX,2008,"alien, alien invasion, aliens, sci fi, sci-fi, science fiction, scifi, space, technology","alien, alien invasion, aliens, sci fi, sci-fi, science fiction, scifi, space, technology"
3118,2.397163120567376,Code Name: The Cleaner,Action|Comedy|Crime,2007,,None
3119,2.9441964285714284,Stomp the Yard,Drama|Musical,2007,,None
3126,2.168,Primeval,Horror|Thriller,2007,,None
3140,2.9324324324324325,Because I Said So,Comedy|Drama|Romance,2007,,None
3149,2.9857685009487667,Reno 911!: Miami,Comedy,2007,,None
3164,2.6692395654659804,Wild Hogs,Adventure|Comedy,2007,,None
3171,3.564502875924404,Becoming Jane,Drama|Romance,2007,,None
3174,2.695945945945946,I Think I Love My Wife,Comedy|Drama|Romance,2007,,None
3177,3.0107421875,Premonition,Drama|Fantasy|Mystery|Thriller,2007,,None
3178,3.578135709389993,Reign Over Me,Drama,2007,,None
3179,3.3333333333333335,Pride,Drama,2007,,None
3189,2.814922480620155,"Reaping, The",Horror|Thriller,2007,,None
3190,2.5194805194805197,Firehouse Dog,Action|Comedy,2007,,None
3194,2.575,Pathfinder,Action|Adventure|Drama|Thriller|War,2007,,None
3195,3.217204301075269,Aqua Teen Hunger Force Colon Movie Film for Theaters,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,2007,,None
3198,3.68385460693153,"Vie en Rose, La (Môme, La)",Drama|Musical,2007,,None
3201,3.014328063241107,Vacancy,Horror|Thriller,2007,,None
3202,3.044735406437534,Mr. Bean's Holiday,Comedy,2007,,None
3204,2.2264957264957266,Kickin It Old Skool,Comedy,2007,,None
3210,2.857638888888889,Year of the Dog,Comedy|Drama|Romance,2007,,None
3220,2.4,Rise: Blood Hunter,Action|Horror|Mystery|Thriller,2007,,None
3221,2.6666666666666665,Zoo,Documentary,2007,,None
3223,3.42688679245283,Eagle vs Shark,Comedy,2007,,None
3234,3.687793427230047,In Search of a Midnight Kiss,Comedy|Romance,2007,,None
3235,2.853896103896104,Goal II: Living the Dream,Action|Drama,2007,,None
3237,3.0,Clubland (a.k.a. Introducing the Dwights),Comedy|Drama,2007,,None
3238,2.6138088012139606,License to Wed,Comedy|Romance,2007,,None
3239,3.0939226519337018,Evening,Drama,2007,,None
3240,2.3893617021276596,Captivity,Crime|Thriller,2007,,None
3241,3.195075757575758,Arn: The Knight Templar (Arn - Tempelriddaren),Action|Adventure|Drama|Romance|War,2007,,None
3244,3.3818897637795278,Broken English,Comedy|Drama|Romance,2007,,None
3247,3.1375,A Dog's Breakfast,Comedy,2007,,None
3249,3.2777303754266214,No Reservations,Comedy|Drama|Romance,2007,,None
3255,3.0725806451612905,Man's Job (Miehen työ),Drama,2007,,None
3258,2.8636363636363638,Arctic Tale,Documentary,2007,,None
3259,2.8805970149253732,Joshua,Drama|Thriller,2007,,None
3265,3.279255319148936,Resurrecting the Champ,Drama,2007,,None
3266,3.0,American Pastime,Drama|Romance,2007,,None
3267,3.6176470588235294,Molière,Comedy|Drama|Romance,2007,,None
3268,2.8015625,"Last Legion, The",Action|Adventure|Fantasy|War,2007,,None
3269,2.971223021582734,Wind Chill,Drama|Horror|Thriller,2007,,None
3271,3.057997557997558,War,Action|Thriller,2007,,None
3272,2.526315789473684,Illegal Tender,Crime|Drama|Thriller,2007,,None
3273,3.035532994923858,"Nanny Diaries, The",Comedy|Drama|Romance,2007,,None
3274,2.1052631578947367,September Dawn,Drama|Romance|Western,2007,,None
3275,3.404225352112676,2 Days in Paris,Comedy|Drama|Romance,2007,,None
3276,2.994773519163763,Taxi 4,Action|Comedy,2007,,None
3277,2.6264367816091956,"Brothers Solomon, The",Comedy,2007,,None
3279,3.5364583333333335,"Hunting and Gathering (Ensemble, c'est tout)",Drama|Romance,2007,,None
3280,3.2122641509433962,"Good Night, The",Comedy|Drama|Fantasy|Musical|Romance,2007,,None
3281,2.7450980392156863,"Ten, The",Comedy,2007,,None
3283,3.735655737704918,My Winnipeg,Documentary|Fantasy,2007,,None
3285,3.103448275862069,December Boys,Drama,2007,,None
3289,3.311688311688312,Interview,Drama,2007,,None
